Date,EFA,Clearing Price
03/07/2022,1,39.96
03/07/2022,2,44.95
03/07/2022,3,57.96
03/07/2022,4,68.13
03/07/2022,5,74.95
03/07/2022,6,74.95
04/07/2022,1,49.95
04/07/2022,2,54.95
04/07/2022,3,84.95
04/07/2022,4,68.13
04/07/2022,5,94.95
04/07/2022,6,59.95
05/07/2022,1,51.96
05/07/2022,2,36
05/07/2022,3,11.95
05/07/2022,4,13.89
05/07/2022,5,15.78
05/07/2022,6,39.95
06/07/2022,1,64.95
06/07/2022,2,58.1
06/07/2022,3,86.9
06/07/2022,4,71.96
06/07/2022,5,86
06/07/2022,6,80.7
07/07/2022,1,3.95
07/07/2022,2,3.95
07/07/2022,3,11.95
07/07/2022,4,52.96
07/07/2022,5,79.95
07/07/2022,6,2.91
08/07/2022,1,2
08/07/2022,2,3.5
08/07/2022,3,12.64
08/07/2022,4,59.96
08/07/2022,5,76
08/07/2022,6,4.52
09/07/2022,1,49.9
09/07/2022,2,45.09
09/07/2022,3,59
09/07/2022,4,59
09/07/2022,5,89.96
09/07/2022,6,29
10/07/2022,1,24.95
10/07/2022,2,29.95
10/07/2022,3,46.35
10/07/2022,4,49.95
10/07/2022,5,76
10/07/2022,6,23.29
11/07/2022,1,3.95
11/07/2022,2,3.5
11/07/2022,3,20.11
11/07/2022,4,21.66
11/07/2022,5,19.64
11/07/2022,6,8.9
12/07/2022,1,19.95
12/07/2022,2,31.96
12/07/2022,3,10.6
12/07/2022,4,6.9
12/07/2022,5,11.92
12/07/2022,6,10.9
13/07/2022,1,35
13/07/2022,2,29.9
13/07/2022,3,59
13/07/2022,4,50
13/07/2022,5,60
13/07/2022,6,45
14/07/2022,1,18.8
14/07/2022,2,47
14/07/2022,3,14.9
14/07/2022,4,6.9
14/07/2022,5,17.37
14/07/2022,6,14.9
15/07/2022,1,37
15/07/2022,2,9.9
15/07/2022,3,14.9
15/07/2022,4,56.5
15/07/2022,5,39.8
15/07/2022,6,14.9
16/07/2022,1,3.8
16/07/2022,2,3.5
16/07/2022,3,18.6
16/07/2022,4,44.95
16/07/2022,5,21.5
16/07/2022,6,3.5
17/07/2022,1,11.95
17/07/2022,2,3.5
17/07/2022,3,16.95
17/07/2022,4,29.95
17/07/2022,5,30.96
17/07/2022,6,6.96
18/07/2022,1,9.96
18/07/2022,2,16.26
18/07/2022,3,17.9
18/07/2022,4,14.4
18/07/2022,5,41.62
18/07/2022,6,19.95
19/07/2022,1,6.96
19/07/2022,2,24.95
19/07/2022,3,6.96
19/07/2022,4,49.99
19/07/2022,5,41.62
19/07/2022,6,10.03
20/07/2022,1,2.67
20/07/2022,2,6.96
20/07/2022,3,9.49
20/07/2022,4,4.96
20/07/2022,5,18.39
20/07/2022,6,1.91
21/07/2022,1,6.96
21/07/2022,2,29.95
21/07/2022,3,16.96
21/07/2022,4,7.96
21/07/2022,5,19.96
21/07/2022,6,15
22/07/2022,1,2.49
22/07/2022,2,14.95
22/07/2022,3,9.95
22/07/2022,4,5.06
22/07/2022,5,9.95
22/07/2022,6,49.95
23/07/2022,1,3.95
23/07/2022,2,29.95
23/07/2022,3,79.76
23/07/2022,4,69.28
23/07/2022,5,92.99
23/07/2022,6,54.95
24/07/2022,1,14.95
24/07/2022,2,5.96
24/07/2022,3,46.35
24/07/2022,4,39.95
24/07/2022,5,79.9
24/07/2022,6,6.11
25/07/2022,1,3.23
25/07/2022,2,4.66
25/07/2022,3,4.95
25/07/2022,4,49.9
25/07/2022,5,69.9
25/07/2022,6,3.49
26/07/2022,1,36.4
26/07/2022,2,46.5
26/07/2022,3,14.95
26/07/2022,4,19.9
26/07/2022,5,59.9
26/07/2022,6,7.13
27/07/2022,1,3.11
27/07/2022,2,29.95
27/07/2022,3,46.35
27/07/2022,4,49.9
27/07/2022,5,39.9
27/07/2022,6,53.95
28/07/2022,1,6.3
28/07/2022,2,5.95
28/07/2022,3,19.54
28/07/2022,4,6.95
28/07/2022,5,29.9
28/07/2022,6,15
29/07/2022,1,4.96
29/07/2022,2,5.68
29/07/2022,3,21.77
29/07/2022,4,5.95
29/07/2022,5,13.4
29/07/2022,6,10
30/07/2022,1,35
30/07/2022,2,22.95
30/07/2022,3,15.12
30/07/2022,4,13.1
30/07/2022,5,49.9
30/07/2022,6,6.22
31/07/2022,1,6.96
31/07/2022,2,5.61
31/07/2022,3,8.95
31/07/2022,4,8.32
31/07/2022,5,60
31/07/2022,6,10
01/08/2022,1,2.49
01/08/2022,2,2.45
01/08/2022,3,19.71
01/08/2022,4,12.97
01/08/2022,5,35
01/08/2022,6,19.94
02/08/2022,1,48
02/08/2022,2,42.6
02/08/2022,3,79.9
02/08/2022,4,64.9
02/08/2022,5,74.9
02/08/2022,6,22
03/08/2022,1,6.77
03/08/2022,2,6.36
03/08/2022,3,54.9
03/08/2022,4,48.01
03/08/2022,5,65
03/08/2022,6,2.5
04/08/2022,1,3.96
04/08/2022,2,2.5
04/08/2022,3,9.89
04/08/2022,4,50.07
04/08/2022,5,79.1
04/08/2022,6,2.72
05/08/2022,1,7.18
05/08/2022,2,6.71
05/08/2022,3,64.9
05/08/2022,4,46.98
05/08/2022,5,6.03
05/08/2022,6,3.03
06/08/2022,1,5.09
06/08/2022,2,4.98
06/08/2022,3,65.12
06/08/2022,4,64.9
06/08/2022,5,75.66
06/08/2022,6,2.5
07/08/2022,1,16.98
07/08/2022,2,24.8
07/08/2022,3,48.9
07/08/2022,4,59.98
07/08/2022,5,81.9
07/08/2022,6,5.9
08/08/2022,1,4.74
08/08/2022,2,5.98
08/08/2022,3,7.06
08/08/2022,4,6.07
08/08/2022,5,10.03
08/08/2022,6,6.3
09/08/2022,1,0.95
09/08/2022,2,0.95
09/08/2022,3,5.95
09/08/2022,4,5.95
09/08/2022,5,5.95
09/08/2022,6,2
10/08/2022,1,3.95
10/08/2022,2,5.12
10/08/2022,3,36.05
10/08/2022,4,24.8
10/08/2022,5,46.47
10/08/2022,6,15
11/08/2022,1,3.22
11/08/2022,2,2.56
11/08/2022,3,13.12
11/08/2022,4,6.48
11/08/2022,5,9.03
11/08/2022,6,2.5
12/08/2022,1,2.91
12/08/2022,2,1.9
12/08/2022,3,19.7
12/08/2022,4,17.28
12/08/2022,5,8.95
12/08/2022,6,3.76
13/08/2022,1,1.9
13/08/2022,2,3.03
13/08/2022,3,7.45
13/08/2022,4,7.64
13/08/2022,5,21.72
13/08/2022,6,2.92
14/08/2022,1,2.86
14/08/2022,2,2.86
14/08/2022,3,48.57
14/08/2022,4,44.8
14/08/2022,5,29.93
14/08/2022,6,5
15/08/2022,1,3.12
15/08/2022,2,2.3
15/08/2022,3,2
15/08/2022,4,1.86
15/08/2022,5,3.12
15/08/2022,6,4.17
16/08/2022,1,2.3
16/08/2022,2,2.84
16/08/2022,3,10
16/08/2022,4,3.49
16/08/2022,5,10
16/08/2022,6,14.8
17/08/2022,1,4.38
17/08/2022,2,2.49
17/08/2022,3,3.05
17/08/2022,4,4.8
17/08/2022,5,10
17/08/2022,6,14.8
18/08/2022,1,5.01
18/08/2022,2,1.5
18/08/2022,3,11.13
18/08/2022,4,6.77
18/08/2022,5,6.61
18/08/2022,6,9.42
19/08/2022,1,2.8
19/08/2022,2,2.8
19/08/2022,3,8.32
19/08/2022,4,22.1
19/08/2022,5,9.8
19/08/2022,6,1.5
20/08/2022,1,2.8
20/08/2022,2,4.24
20/08/2022,3,46.69
20/08/2022,4,48.91
20/08/2022,5,63.69
20/08/2022,6,5
21/08/2022,1,2.84
21/08/2022,2,3.06
21/08/2022,3,8.78
21/08/2022,4,5.71
21/08/2022,5,5.8
21/08/2022,6,1.42
22/08/2022,1,3.87
22/08/2022,2,22
22/08/2022,3,13.83
22/08/2022,4,4.22
22/08/2022,5,13.99
22/08/2022,6,18.52
23/08/2022,1,3.8
23/08/2022,2,6.22
23/08/2022,3,4.18
23/08/2022,4,3.57
23/08/2022,5,50.85
23/08/2022,6,40.79
24/08/2022,1,24.8
24/08/2022,2,30.3
24/08/2022,3,40.4
24/08/2022,4,38.38
24/08/2022,5,62.79
24/08/2022,6,71.71
25/08/2022,1,2.95
25/08/2022,2,2.95
25/08/2022,3,58.41
25/08/2022,4,43.26
25/08/2022,5,65
25/08/2022,6,3.2
26/08/2022,1,41.66
26/08/2022,2,63.23
26/08/2022,3,58
26/08/2022,4,59.88
26/08/2022,5,74.8
26/08/2022,6,11.83
27/08/2022,1,2.69
27/08/2022,2,2.96
27/08/2022,3,4.77
27/08/2022,4,5.88
27/08/2022,5,13.46
27/08/2022,6,2.49
28/08/2022,1,2.95
28/08/2022,2,5.25
28/08/2022,3,40.1
28/08/2022,4,40.1
28/08/2022,5,32.51
28/08/2022,6,4.38
29/08/2022,1,2.95
29/08/2022,2,9.06
29/08/2022,3,5.09
29/08/2022,4,4.65
29/08/2022,5,11.96
29/08/2022,6,9.69
30/08/2022,1,6.67
30/08/2022,2,6.99
30/08/2022,3,21.41
30/08/2022,4,6.72
30/08/2022,5,29.8
30/08/2022,6,9.69
31/08/2022,1,15.62
31/08/2022,2,16.57
31/08/2022,3,32.8
31/08/2022,4,15.84
31/08/2022,5,30.96
31/08/2022,6,11.41
01/09/2022,1,4.07
01/09/2022,2,3.82
01/09/2022,3,12.32
01/09/2022,4,9.63
01/09/2022,5,24.49
01/09/2022,6,2.29
02/09/2022,1,2.95
02/09/2022,2,16.57
02/09/2022,3,7.01
02/09/2022,4,7.65
02/09/2022,5,2.5
02/09/2022,6,2
03/09/2022,1,2.36
03/09/2022,2,2.95
03/09/2022,3,3.41
03/09/2022,4,13
03/09/2022,5,15.46
03/09/2022,6,2.36
04/09/2022,1,7.55
04/09/2022,2,16.98
04/09/2022,3,31.84
04/09/2022,4,25.18
04/09/2022,5,80
04/09/2022,6,20.28
05/09/2022,1,2.95
05/09/2022,2,4.14
05/09/2022,3,3.11
05/09/2022,4,1.86
05/09/2022,5,1.58
05/09/2022,6,1.25
06/09/2022,1,6.68
06/09/2022,2,27.95
06/09/2022,3,20.12
06/09/2022,4,4.42
06/09/2022,5,12
06/09/2022,6,7.16
07/09/2022,1,5.54
07/09/2022,2,4.45
07/09/2022,3,5.78
07/09/2022,4,20.29
07/09/2022,5,25.23
07/09/2022,6,5.96
08/09/2022,1,2.95
08/09/2022,2,2.95
08/09/2022,3,1.95
08/09/2022,4,1.86
08/09/2022,5,9.09
08/09/2022,6,2.95
09/09/2022,1,2.96
09/09/2022,2,9.3
09/09/2022,3,19.95
09/09/2022,4,2.95
09/09/2022,5,15.95
09/09/2022,6,8.1
10/09/2022,1,3.76
10/09/2022,2,2.73
10/09/2022,3,2.5
10/09/2022,4,1.86
10/09/2022,5,8.85
10/09/2022,6,7.16
11/09/2022,1,3.5
11/09/2022,2,2.9
11/09/2022,3,3.89
11/09/2022,4,1.87
11/09/2022,5,20.56
11/09/2022,6,7.22
12/09/2022,1,7.54
12/09/2022,2,3.01
12/09/2022,3,2.5
12/09/2022,4,5
12/09/2022,5,14.2
12/09/2022,6,9.37
13/09/2022,1,2.9
13/09/2022,2,2.5
13/09/2022,3,1.91
13/09/2022,4,1.51
13/09/2022,5,20
13/09/2022,6,4.96
14/09/2022,1,2.78
14/09/2022,2,2.78
14/09/2022,3,19.95
14/09/2022,4,3.96
14/09/2022,5,15.95
14/09/2022,6,4.18
15/09/2022,1,2.3
15/09/2022,2,2.52
15/09/2022,3,24.68
15/09/2022,4,10
15/09/2022,5,11.18
15/09/2022,6,5.11
16/09/2022,1,3.5
16/09/2022,2,2.3
16/09/2022,3,66.8
16/09/2022,4,39.95
16/09/2022,5,59.98
16/09/2022,6,8.27
17/09/2022,1,7.99
17/09/2022,2,7.99
17/09/2022,3,19.7
17/09/2022,4,31.18
17/09/2022,5,14.47
17/09/2022,6,8.04
18/09/2022,1,3.97
18/09/2022,2,3.31
18/09/2022,3,4.48
18/09/2022,4,5.34
18/09/2022,5,3.93
18/09/2022,6,4.97
19/09/2022,1,45.5
19/09/2022,2,40.5
19/09/2022,3,45.45
19/09/2022,4,54.5
19/09/2022,5,70.5
19/09/2022,6,72.44
20/09/2022,1,1.82
20/09/2022,2,1.74
20/09/2022,3,5.48
20/09/2022,4,0.8
20/09/2022,5,1.75
20/09/2022,6,12
21/09/2022,1,14.95
21/09/2022,2,30.7
21/09/2022,3,55.71
21/09/2022,4,39.75
21/09/2022,5,55.44
21/09/2022,6,56.29
22/09/2022,1,7.8
22/09/2022,2,11.5
22/09/2022,3,3
22/09/2022,4,10.84
22/09/2022,5,14.29
22/09/2022,6,7.7
23/09/2022,1,14.65
23/09/2022,2,15.66
23/09/2022,3,31.06
23/09/2022,4,40.1
23/09/2022,5,36.95
23/09/2022,6,32
24/09/2022,1,3.35
24/09/2022,2,3.65
24/09/2022,3,6.54
24/09/2022,4,13.1
24/09/2022,5,26.17
24/09/2022,6,3.45
25/09/2022,1,5.79
25/09/2022,2,7.69
25/09/2022,3,47.7
25/09/2022,4,42.45
25/09/2022,5,37.89
25/09/2022,6,24.95
26/09/2022,1,9.8
26/09/2022,2,7.69
26/09/2022,3,23.83
26/09/2022,4,14.97
26/09/2022,5,11.69
26/09/2022,6,7.59
27/09/2022,1,8.84
27/09/2022,2,11.38
27/09/2022,3,18.48
27/09/2022,4,25.87
27/09/2022,5,30.09
27/09/2022,6,2.8
28/09/2022,1,1.84
28/09/2022,2,1.71
28/09/2022,3,9.38
28/09/2022,4,7.76
28/09/2022,5,4.3
28/09/2022,6,13.3
29/09/2022,1,1.36
29/09/2022,2,1.59
29/09/2022,3,1.61
29/09/2022,4,28.8
29/09/2022,5,47.93
29/09/2022,6,69.8
30/09/2022,1,4.59
30/09/2022,2,3.17
30/09/2022,3,22.1
30/09/2022,4,3.51
30/09/2022,5,9.79
30/09/2022,6,5.95
01/10/2022,1,1.96
01/10/2022,2,4.82
01/10/2022,3,41.31
01/10/2022,4,49.38
01/10/2022,5,59.98
01/10/2022,6,35.67
02/10/2022,1,1.61
02/10/2022,2,2.51
02/10/2022,3,9.69
02/10/2022,4,3.45
02/10/2022,5,10.41
02/10/2022,6,6.97
03/10/2022,1,1.61
03/10/2022,2,2
03/10/2022,3,12.34
03/10/2022,4,16.75
03/10/2022,5,8.38
03/10/2022,6,24.9
04/10/2022,1,2.49
04/10/2022,2,4.16
04/10/2022,3,14.99
04/10/2022,4,6.71
04/10/2022,5,4.04
04/10/2022,6,2.5
05/10/2022,1,2.49
05/10/2022,2,3.11
05/10/2022,3,31.84
05/10/2022,4,9.23
05/10/2022,5,33.73
05/10/2022,6,16.39
06/10/2022,1,13
06/10/2022,2,7.14
06/10/2022,3,58.45
06/10/2022,4,33.33
06/10/2022,5,59.98
06/10/2022,6,22.29
07/10/2022,1,6
07/10/2022,2,3.29
07/10/2022,3,38.82
07/10/2022,4,9.9
07/10/2022,5,28.11
07/10/2022,6,8.95
08/10/2022,1,4
08/10/2022,2,3
08/10/2022,3,16.56
08/10/2022,4,14.46
08/10/2022,5,57.45
08/10/2022,6,19.9
09/10/2022,1,1.57
09/10/2022,2,3.95
09/10/2022,3,15
09/10/2022,4,23.15
09/10/2022,5,54.45
09/10/2022,6,5.02
10/10/2022,1,1.32
10/10/2022,2,4.01
10/10/2022,3,28.13
10/10/2022,4,10
10/10/2022,5,45.89
10/10/2022,6,4.99
11/10/2022,1,2.49
11/10/2022,2,3
11/10/2022,3,14.8
11/10/2022,4,10.59
11/10/2022,5,29.9
11/10/2022,6,11.71
12/10/2022,1,3.9
12/10/2022,2,2.89
12/10/2022,3,2
12/10/2022,4,2
12/10/2022,5,19.2
12/10/2022,6,19.2
13/10/2022,1,1.13
13/10/2022,2,1.55
13/10/2022,3,14.9
13/10/2022,4,1.24
13/10/2022,5,7.21
13/10/2022,6,8.29
14/10/2022,1,21.88
14/10/2022,2,25.88
14/10/2022,3,12.9
14/10/2022,4,6.79
14/10/2022,5,41.94
14/10/2022,6,37.31
15/10/2022,1,1.33
15/10/2022,2,4.4
15/10/2022,3,4.59
15/10/2022,4,7.49
15/10/2022,5,25.27
15/10/2022,6,6.96
16/10/2022,1,4.45
16/10/2022,2,3.54
16/10/2022,3,2.06
16/10/2022,4,3.13
16/10/2022,5,6.95
16/10/2022,6,4.92
17/10/2022,1,2.41
17/10/2022,2,3.9
17/10/2022,3,9.97
17/10/2022,4,4.33
17/10/2022,5,19.9
17/10/2022,6,7.38
18/10/2022,1,9.39
18/10/2022,2,15.98
18/10/2022,3,26.6
18/10/2022,4,4.11
18/10/2022,5,14.9
18/10/2022,6,7.79
19/10/2022,1,2.7
19/10/2022,2,2.7
19/10/2022,3,4.28
19/10/2022,4,2.7
19/10/2022,5,8.27
19/10/2022,6,4.37
20/10/2022,1,3.12
20/10/2022,2,2
20/10/2022,3,7.09
20/10/2022,4,6.62
20/10/2022,5,14.83
20/10/2022,6,5.9
21/10/2022,1,1.1
21/10/2022,2,1.1
21/10/2022,3,1.73
21/10/2022,4,1.24
21/10/2022,5,3.57
21/10/2022,6,3.4
22/10/2022,1,9.02
22/10/2022,2,11.09
22/10/2022,3,24.9
22/10/2022,4,16.9
22/10/2022,5,28.34
22/10/2022,6,11.48
23/10/2022,1,6.63
23/10/2022,2,8.21
23/10/2022,3,3.99
23/10/2022,4,1.95
23/10/2022,5,14.23
23/10/2022,6,7.98
24/10/2022,1,1.68
24/10/2022,2,2.49
24/10/2022,3,2
24/10/2022,4,1.75
24/10/2022,5,2.79
24/10/2022,6,2.59
25/10/2022,1,1.68
25/10/2022,2,2.39
25/10/2022,3,1.61
25/10/2022,4,1.68
25/10/2022,5,8.91
25/10/2022,6,5.2
26/10/2022,1,2.53
26/10/2022,2,2.53
26/10/2022,3,4.11
26/10/2022,4,1.67
26/10/2022,5,8.87
26/10/2022,6,3
27/10/2022,1,5.51
27/10/2022,2,2
27/10/2022,3,2.91
27/10/2022,4,1.23
27/10/2022,5,1.75
27/10/2022,6,1.84
28/10/2022,1,2.7
28/10/2022,2,3.46
28/10/2022,3,3.36
28/10/2022,4,1.23
28/10/2022,5,12.19
28/10/2022,6,2.89
29/10/2022,1,1.83
29/10/2022,2,2.69
29/10/2022,3,1.68
29/10/2022,4,1.32
29/10/2022,5,8.5
29/10/2022,6,5.08
30/10/2022,1,1
30/10/2022,2,1.08
30/10/2022,3,1.04
30/10/2022,4,0.8
30/10/2022,5,2.5
30/10/2022,6,2.5
31/10/2022,1,2.82
31/10/2022,2,3.69
31/10/2022,3,0.8
31/10/2022,4,1
31/10/2022,5,4.12
31/10/2022,6,3.37
01/11/2022,1,2.93
01/11/2022,2,3.43
01/11/2022,3,4.83
01/11/2022,4,0.8
01/11/2022,5,14.17
01/11/2022,6,7.8
02/11/2022,1,3.01
02/11/2022,2,1.18
02/11/2022,3,6.52
02/11/2022,4,3.71
02/11/2022,5,4.88
02/11/2022,6,4.33
03/11/2022,1,2.95
03/11/2022,2,0.75
03/11/2022,3,0.57
03/11/2022,4,3.25
03/11/2022,5,23.9
03/11/2022,6,8.75
04/11/2022,1,3.44
04/11/2022,2,8.28
04/11/2022,3,3.58
04/11/2022,4,1.49
04/11/2022,5,8.5
04/11/2022,6,2.9
05/11/2022,1,1.1
05/11/2022,2,1.12
05/11/2022,3,3.27
05/11/2022,4,1.25
05/11/2022,5,7.17
05/11/2022,6,2.5
06/11/2022,1,3.9
06/11/2022,2,3.24
06/11/2022,3,3.15
06/11/2022,4,3.33
06/11/2022,5,30.44
06/11/2022,6,9.9
07/11/2022,1,3.33
07/11/2022,2,4.49
07/11/2022,3,2.89
07/11/2022,4,2.46
07/11/2022,5,26.33
07/11/2022,6,8.5
08/11/2022,1,5.04
08/11/2022,2,6.59
08/11/2022,3,19.63
08/11/2022,4,4.9
08/11/2022,5,24.69
08/11/2022,6,8.5
09/11/2022,1,4.71
09/11/2022,2,6.9
09/11/2022,3,15.02
09/11/2022,4,13.6
09/11/2022,5,39.08
09/11/2022,6,9.63
10/11/2022,1,2.06
10/11/2022,2,3.47
10/11/2022,3,2.65
10/11/2022,4,1.15
10/11/2022,5,5.16
10/11/2022,6,5.15
11/11/2022,1,3.78
11/11/2022,2,10.38
11/11/2022,3,2.56
11/11/2022,4,1.26
11/11/2022,5,16.33
11/11/2022,6,8.69
12/11/2022,1,2.04
12/11/2022,2,2.25
12/11/2022,3,3.29
12/11/2022,4,3.52
12/11/2022,5,18.9
12/11/2022,6,4.49
13/11/2022,1,1.63
13/11/2022,2,1.64
13/11/2022,3,6.05
13/11/2022,4,1.84
13/11/2022,5,8.5
13/11/2022,6,4.59
14/11/2022,1,5.69
14/11/2022,2,5.69
14/11/2022,3,4.2
14/11/2022,4,2.95
14/11/2022,5,8.73
14/11/2022,6,13.15
15/11/2022,1,3.74
15/11/2022,2,3.17
15/11/2022,3,1.49
15/11/2022,4,1.07
15/11/2022,5,8.71
15/11/2022,6,7.03
16/11/2022,1,1.35
16/11/2022,2,2
16/11/2022,3,1.13
16/11/2022,4,1.49
16/11/2022,5,7.45
16/11/2022,6,3.51
17/11/2022,1,2
17/11/2022,2,4.17
17/11/2022,3,1
17/11/2022,4,1.07
17/11/2022,5,7.26
17/11/2022,6,4.99
18/11/2022,1,2.95
18/11/2022,2,3.72
18/11/2022,3,1.51
18/11/2022,4,1.17
18/11/2022,5,11.45
18/11/2022,6,5.95
19/11/2022,1,3.77
19/11/2022,2,5.5
19/11/2022,3,7.4
19/11/2022,4,2.2
19/11/2022,5,14.5
19/11/2022,6,14.34
20/11/2022,1,2.48
20/11/2022,2,3.2
20/11/2022,3,4.27
20/11/2022,4,1.2
20/11/2022,5,7.96
20/11/2022,6,4.99
21/11/2022,1,2
21/11/2022,2,2.07
21/11/2022,3,1.79
21/11/2022,4,1.21
21/11/2022,5,22.65
21/11/2022,6,6.35
22/11/2022,1,2.04
22/11/2022,2,1.55
22/11/2022,3,1.23
22/11/2022,4,1.01
22/11/2022,5,23.9
22/11/2022,6,14.8
23/11/2022,1,3.2
23/11/2022,2,3.2
23/11/2022,3,9.9
23/11/2022,4,6.13
23/11/2022,5,13.28
23/11/2022,6,14.9
24/11/2022,1,3.9
24/11/2022,2,3.4
24/11/2022,3,1.13
24/11/2022,4,1.45
24/11/2022,5,8.69
24/11/2022,6,5.83
25/11/2022,1,3.21
25/11/2022,2,8.5
25/11/2022,3,21.45
25/11/2022,4,21.51
25/11/2022,5,10.08
25/11/2022,6,6.9
26/11/2022,1,1.6
26/11/2022,2,1.15
26/11/2022,3,3.36
26/11/2022,4,1.42
26/11/2022,5,7.69
26/11/2022,6,4.31
27/11/2022,1,2.69
27/11/2022,2,3.05
27/11/2022,3,3.29
27/11/2022,4,2.25
27/11/2022,5,6.16
27/11/2022,6,5.23
28/11/2022,1,2.48
28/11/2022,2,28.21
28/11/2022,3,48.95
28/11/2022,4,41.34
28/11/2022,5,105.69
28/11/2022,6,62.81
29/11/2022,1,2.38
29/11/2022,2,3.27
29/11/2022,3,3
29/11/2022,4,3
29/11/2022,5,89.69
29/11/2022,6,15.63
30/11/2022,1,6.69
30/11/2022,2,2.05
30/11/2022,3,1.49
30/11/2022,4,1.49
30/11/2022,5,44.45
30/11/2022,6,16
01/12/2022,1,2.2
01/12/2022,2,2.49
01/12/2022,3,1
01/12/2022,4,1
01/12/2022,5,15.1
01/12/2022,6,16.75
02/12/2022,1,2.44
02/12/2022,2,1.95
02/12/2022,3,1.49
02/12/2022,4,0.5
02/12/2022,5,3.06
02/12/2022,6,2.9
03/12/2022,1,2.75
03/12/2022,2,1.63
03/12/2022,3,1.34
03/12/2022,4,1.12
03/12/2022,5,2.3
03/12/2022,6,2.5
04/12/2022,1,8.36
04/12/2022,2,7.97
04/12/2022,3,3.96
04/12/2022,4,1.82
04/12/2022,5,7.3
04/12/2022,6,9.18
05/12/2022,1,3.99
05/12/2022,2,1.98
05/12/2022,3,1.5
05/12/2022,4,1.5
05/12/2022,5,7.47
05/12/2022,6,12.23
06/12/2022,1,2.2
06/12/2022,2,4.06
06/12/2022,3,8.9
06/12/2022,4,2.59
06/12/2022,5,27.18
06/12/2022,6,4.21
07/12/2022,1,2.3
07/12/2022,2,2.3
07/12/2022,3,3.6
07/12/2022,4,1
07/12/2022,5,10.5
07/12/2022,6,10.01
08/12/2022,1,3.45
08/12/2022,2,5.93
08/12/2022,3,6.49
08/12/2022,4,2.95
08/12/2022,5,53.95
08/12/2022,6,32.99
09/12/2022,1,7.72
09/12/2022,2,7.42
09/12/2022,3,1.5
09/12/2022,4,3
09/12/2022,5,40.17
09/12/2022,6,17.9
10/12/2022,1,2.39
10/12/2022,2,2.9
10/12/2022,3,4.73
10/12/2022,4,2.39
10/12/2022,5,4.77
10/12/2022,6,3
11/12/2022,1,3.37
11/12/2022,2,5.2
11/12/2022,3,5.2
11/12/2022,4,1.16
11/12/2022,5,11.66
11/12/2022,6,8.07
12/12/2022,1,2.53
12/12/2022,2,3.27
12/12/2022,3,11.82
12/12/2022,4,8.47
12/12/2022,5,98.85
12/12/2022,6,15.95
13/12/2022,1,3.68
13/12/2022,2,3.95
13/12/2022,3,4.64
13/12/2022,4,1.16
13/12/2022,5,41.91
13/12/2022,6,43.5
14/12/2022,1,3.71
14/12/2022,2,3.95
14/12/2022,3,2.46
14/12/2022,4,2.46
14/12/2022,5,16.96
14/12/2022,6,15
15/12/2022,1,3.95
15/12/2022,2,2.5
15/12/2022,3,4.16
15/12/2022,4,3
15/12/2022,5,13.36
15/12/2022,6,5.61
16/12/2022,1,3.25
16/12/2022,2,3.29
16/12/2022,3,4.96
16/12/2022,4,3.05
16/12/2022,5,12
16/12/2022,6,9.6
17/12/2022,1,3
17/12/2022,2,2.18
17/12/2022,3,3.2
17/12/2022,4,2.98
17/12/2022,5,3
17/12/2022,6,2.5
18/12/2022,1,3
18/12/2022,2,2.97
18/12/2022,3,3.95
18/12/2022,4,3.2
18/12/2022,5,4.12
18/12/2022,6,8
19/12/2022,1,3
19/12/2022,2,12
19/12/2022,3,6.42
19/12/2022,4,4
19/12/2022,5,33.95
19/12/2022,6,5.68
20/12/2022,1,3.02
20/12/2022,2,7.44
20/12/2022,3,3.2
20/12/2022,4,1.66
20/12/2022,5,3.02
20/12/2022,6,3.1
21/12/2022,1,7.67
21/12/2022,2,3
21/12/2022,3,3.45
21/12/2022,4,2.05
21/12/2022,5,2.5
21/12/2022,6,4.56
22/12/2022,1,3
22/12/2022,2,4.29
22/12/2022,3,5.08
22/12/2022,4,2.9
22/12/2022,5,2.9
22/12/2022,6,5.48
23/12/2022,1,6.7
23/12/2022,2,4.95
23/12/2022,3,3.52
23/12/2022,4,1.05
23/12/2022,5,2.05
23/12/2022,6,2.96
24/12/2022,1,3.59
24/12/2022,2,2.01
24/12/2022,3,3.41
24/12/2022,4,2.94
24/12/2022,5,4.31
24/12/2022,6,4.31
25/12/2022,1,5.05
25/12/2022,2,4.22
25/12/2022,3,5.35
25/12/2022,4,2.96
25/12/2022,5,2.36
25/12/2022,6,1.89
26/12/2022,1,2.43
26/12/2022,2,5.45
26/12/2022,3,5.28
26/12/2022,4,2.95
26/12/2022,5,6.21
26/12/2022,6,3.5
27/12/2022,1,2.38
27/12/2022,2,3.9
27/12/2022,3,3.41
27/12/2022,4,1.49
27/12/2022,5,2.9
27/12/2022,6,2.5
28/12/2022,1,2.49
28/12/2022,2,10.22
28/12/2022,3,7.61
28/12/2022,4,1.22
28/12/2022,5,7.9
28/12/2022,6,4.6
29/12/2022,1,2.74
29/12/2022,2,4.42
29/12/2022,3,3.76
29/12/2022,4,2.52
29/12/2022,5,7.19
29/12/2022,6,4.38
30/12/2022,1,2.45
30/12/2022,2,3.5
30/12/2022,3,4.93
30/12/2022,4,1.5
30/12/2022,5,4.61
30/12/2022,6,5.11
31/12/2022,1,2.42
31/12/2022,2,1.96
31/12/2022,3,3.55
