registeredAuctionParticipant,auctionUnit,serviceType,auctionProduct,Installed capacity (MW),Delivery capacity (MW),clearingPrice,deliveryStart,deliveryEnd,Delivery date ,EFA block of the day 
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,8.55,2025-03-09T21:00:00,2025-03-09T21:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,7.1,2025-03-09T07:00:00,2025-03-09T07:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,9.97,2025-03-09T17:30:00,2025-03-09T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,7.81,2025-03-09T22:00:00,2025-03-09T22:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,0.7,2025-03-09T03:30:00,2025-03-09T04:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,25.79,2025-03-09T18:30:00,2025-03-09T19:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,1.13,2025-03-09T04:30:00,2025-03-09T05:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,2.21,2025-03-09T15:00:00,2025-03-09T15:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,5,2025-03-09T11:30:00,2025-03-09T12:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,7.1,2025-03-09T08:00:00,2025-03-09T08:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,0,2025-03-09T12:30:00,2025-03-09T13:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,7.1,2025-03-09T09:00:00,2025-03-09T09:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,10.88,2025-03-09T19:30:00,2025-03-09T20:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,7.68,2025-03-09T05:30:00,2025-03-09T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,1.13,2025-03-09T16:00:00,2025-03-09T16:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,8.55,2025-03-09T20:30:00,2025-03-09T21:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,9.38,2025-03-09T17:00:00,2025-03-09T17:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,8.76,2025-03-10T15:30:00,2025-03-10T16:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,5.29,2025-03-10T12:00:00,2025-03-10T12:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,7.03,2025-03-10T08:30:00,2025-03-10T09:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,5.62,2025-03-10T13:00:00,2025-03-10T13:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,0,2025-03-10T05:00:00,2025-03-10T05:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,14.62,2025-03-10T09:30:00,2025-03-10T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,18.66,2025-03-10T20:00:00,2025-03-10T20:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,6.97,2025-03-10T06:00:00,2025-03-10T06:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,2.52,2025-03-10T16:30:00,2025-03-10T17:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,8.62,2025-03-10T21:00:00,2025-03-10T21:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,20.84,2025-03-10T17:30:00,2025-03-10T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,5.17,2025-03-10T14:00:00,2025-03-10T14:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,5.61,2025-03-10T10:30:00,2025-03-10T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,9.88,2025-03-10T07:00:00,2025-03-10T07:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,12.75,2025-03-10T22:00:00,2025-03-10T22:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,2.93,2025-03-10T03:30:00,2025-03-10T04:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,8.86,2025-03-10T08:00:00,2025-03-10T08:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,29.36,2025-03-10T18:30:00,2025-03-10T19:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,0,2025-03-10T04:30:00,2025-03-10T05:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,5.6,2025-03-10T15:00:00,2025-03-10T15:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,6.38,2025-03-10T19:30:00,2025-03-10T20:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,5.4,2025-03-10T11:30:00,2025-03-10T12:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,2.81,2025-03-10T16:00:00,2025-03-10T16:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,6.49,2025-03-10T12:30:00,2025-03-10T13:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,14.62,2025-03-10T09:00:00,2025-03-10T09:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,6.97,2025-03-10T05:30:00,2025-03-10T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,20.28,2025-03-10T20:30:00,2025-03-10T21:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,5.62,2025-03-10T22:30:00,2025-03-10T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,19.84,2025-03-10T17:00:00,2025-03-10T17:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,2.93,2025-03-10T03:00:00,2025-03-10T03:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,5.16,2025-03-10T13:30:00,2025-03-10T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,25.86,2025-03-10T18:00:00,2025-03-10T18:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,5.61,2025-03-10T10:00:00,2025-03-10T10:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,5.17,2025-03-10T14:30:00,2025-03-10T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,6.97,2025-03-10T06:30:00,2025-03-10T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,5.75,2025-03-10T11:00:00,2025-03-10T11:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,11.62,2025-03-10T21:30:00,2025-03-10T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,12.75,2025-03-10T07:30:00,2025-03-10T08:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,5.25,2025-03-10T04:00:00,2025-03-10T04:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,24.77,2025-03-10T19:00:00,2025-03-10T19:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,18.59,2025-03-12T21:30:00,2025-03-12T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,12,2025-03-12T22:30:00,2025-03-12T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,5,2025-03-12T13:30:00,2025-03-12T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,9.27,2025-03-12T10:00:00,2025-03-12T10:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,19.63,2025-03-12T06:30:00,2025-03-12T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,6.38,2025-03-12T11:00:00,2025-03-12T11:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,5,2025-03-12T03:00:00,2025-03-12T03:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,6.38,2025-03-12T07:30:00,2025-03-12T08:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,0,2025-03-12T04:00:00,2025-03-12T04:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,5,2025-03-12T14:30:00,2025-03-12T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,7.5,2025-03-12T21:00:00,2025-03-12T21:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,6.9,2025-03-12T12:00:00,2025-03-12T12:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,15.53,2025-03-12T08:30:00,2025-03-12T09:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,8.5,2025-03-12T19:00:00,2025-03-12T19:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,5,2025-03-12T05:00:00,2025-03-12T05:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,22.05,2025-03-12T20:00:00,2025-03-12T20:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,7.93,2025-03-12T06:00:00,2025-03-12T06:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,11.4,2025-03-12T22:00:00,2025-03-12T22:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,5,2025-03-12T13:00:00,2025-03-12T13:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,7.53,2025-03-12T09:30:00,2025-03-12T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,5,2025-03-12T14:00:00,2025-03-12T14:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,6.55,2025-03-12T10:30:00,2025-03-12T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,8.25,2025-03-12T07:00:00,2025-03-12T07:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,0.96,2025-03-12T03:30:00,2025-03-12T04:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,14.05,2025-03-12T20:30:00,2025-03-12T21:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,6.75,2025-03-12T11:30:00,2025-03-12T12:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,16.57,2025-03-12T08:00:00,2025-03-12T08:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,5.44,2025-03-12T12:30:00,2025-03-12T13:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,0.96,2025-03-12T04:30:00,2025-03-12T05:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,7.46,2025-03-12T09:00:00,2025-03-12T09:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,24.99,2025-03-12T19:30:00,2025-03-12T20:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,5.72,2025-03-12T05:30:00,2025-03-12T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,0,2025-03-13T04:00:00,2025-03-13T04:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,22.05,2025-03-13T19:00:00,2025-03-13T19:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,8.03,2025-03-13T15:30:00,2025-03-13T16:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,7.05,2025-03-13T21:00:00,2025-03-13T21:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,5,2025-03-13T12:00:00,2025-03-13T12:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,9.5,2025-03-13T08:30:00,2025-03-13T09:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,0,2025-03-13T05:00:00,2025-03-13T05:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,5,2025-03-13T09:30:00,2025-03-13T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,7.42,2025-03-13T06:00:00,2025-03-13T06:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,6.56,2025-03-13T16:30:00,2025-03-13T17:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,6.75,2025-03-13T22:00:00,2025-03-13T22:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,6.72,2025-03-13T13:00:00,2025-03-13T13:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,21.59,2025-03-13T17:30:00,2025-03-13T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,23.01,2025-03-13T19:30:00,2025-03-13T20:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,6.54,2025-03-13T14:00:00,2025-03-13T14:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,7.21,2025-03-13T10:30:00,2025-03-13T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,11.1,2025-03-13T07:00:00,2025-03-13T07:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,1.24,2025-03-13T03:30:00,2025-03-13T04:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,28.13,2025-03-13T18:30:00,2025-03-13T19:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,0,2025-03-13T04:30:00,2025-03-13T05:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,6.66,2025-03-13T15:00:00,2025-03-13T15:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,9.01,2025-03-13T20:30:00,2025-03-13T21:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,6.97,2025-03-13T11:30:00,2025-03-13T12:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,8.4,2025-03-13T16:00:00,2025-03-13T16:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,6.49,2025-03-13T21:30:00,2025-03-13T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,9.04,2025-03-13T08:00:00,2025-03-13T08:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,0.41,2025-03-13T12:30:00,2025-03-13T13:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,5,2025-03-13T09:00:00,2025-03-13T09:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,5.41,2025-03-13T05:30:00,2025-03-13T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,5,2025-03-13T17:00:00,2025-03-13T17:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,7.53,2025-03-13T22:30:00,2025-03-13T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,5,2025-03-13T13:30:00,2025-03-13T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,5,2025-03-13T10:00:00,2025-03-13T10:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,7.29,2025-03-13T14:30:00,2025-03-13T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,7.4,2025-03-13T20:00:00,2025-03-13T20:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,5.07,2025-03-13T06:30:00,2025-03-13T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,12.31,2025-03-13T11:00:00,2025-03-13T11:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,0,2025-03-13T03:00:00,2025-03-13T03:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,7.73,2025-03-13T07:30:00,2025-03-13T08:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,23.81,2025-03-13T18:00:00,2025-03-13T18:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,1,2025-03-15T04:30:00,2025-03-15T05:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,6.95,2025-03-15T09:00:00,2025-03-15T09:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,7.15,2025-03-15T05:30:00,2025-03-15T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,7.59,2025-03-15T16:00:00,2025-03-15T16:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,1,2025-03-15T21:30:00,2025-03-15T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,10.46,2025-03-15T18:00:00,2025-03-15T18:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,2.69,2025-03-15T22:30:00,2025-03-15T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,3.38,2025-03-15T13:30:00,2025-03-15T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,10.65,2025-03-15T19:00:00,2025-03-15T19:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,7.63,2025-03-15T10:00:00,2025-03-15T10:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,7.2,2025-03-15T06:30:00,2025-03-15T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,1,2025-03-15T17:00:00,2025-03-15T17:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,9.32,2025-03-15T03:00:00,2025-03-15T03:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,5,2025-03-15T07:30:00,2025-03-15T08:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,1,2025-03-15T04:00:00,2025-03-15T04:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,1,2025-03-15T14:30:00,2025-03-15T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,1,2025-03-15T20:00:00,2025-03-15T20:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,5,2025-03-15T11:00:00,2025-03-15T11:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,5,2025-03-15T17:30:00,2025-03-15T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,7.11,2025-03-15T12:00:00,2025-03-15T12:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,7.58,2025-03-15T08:30:00,2025-03-15T09:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,2.58,2025-03-15T05:00:00,2025-03-15T05:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,3.38,2025-03-15T15:30:00,2025-03-15T16:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,6.75,2025-03-15T21:00:00,2025-03-15T21:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,7.67,2025-03-15T16:30:00,2025-03-15T17:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,1,2025-03-15T22:00:00,2025-03-15T22:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,1,2025-03-15T13:00:00,2025-03-15T13:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,10.9,2025-03-15T18:30:00,2025-03-15T19:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,5,2025-03-15T09:30:00,2025-03-15T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,5.06,2025-03-15T14:00:00,2025-03-15T14:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,7.61,2025-03-15T06:00:00,2025-03-15T06:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,7.77,2025-03-15T10:30:00,2025-03-15T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,6.96,2025-03-15T07:00:00,2025-03-15T07:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,1.5,2025-03-15T03:30:00,2025-03-15T04:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,1,2025-03-15T19:30:00,2025-03-15T20:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,5.07,2025-03-15T15:00:00,2025-03-15T15:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,3.38,2025-03-15T20:30:00,2025-03-15T21:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,7.77,2025-03-15T11:30:00,2025-03-15T12:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,5.29,2025-03-15T08:00:00,2025-03-15T08:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,1,2025-03-15T12:30:00,2025-03-15T13:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,7.69,2025-03-17T21:00:00,2025-03-17T21:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,6.8,2025-03-17T06:00:00,2025-03-17T06:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,9.57,2025-03-17T19:30:00,2025-03-17T20:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,1,2025-03-17T04:30:00,2025-03-17T05:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,6.58,2025-03-17T12:30:00,2025-03-17T13:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,21.87,2025-03-17T18:00:00,2025-03-17T18:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,1,2025-03-17T03:00:00,2025-03-17T03:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,7.16,2025-03-17T11:00:00,2025-03-17T11:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,1,2025-03-17T05:00:00,2025-03-17T05:30:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,8.74,2025-03-17T09:30:00,2025-03-17T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,1,2025-03-17T16:30:00,2025-03-17T17:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COVNB-1,Quick Reserve,PQR,52,49,1,2025-03-17T03:30:00,2025-03-17T04:00:00,,
