registeredAuctionParticipant,auctionUnit,serviceType,auctionProduct,Delivery capacity(MW),clearingPrice,deliveryStart,deliveryEnd,Delivery date,EFA block of the day 
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,3.5,2025-01-28T07:00:00,2025-01-28T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,2.9,2025-01-29T19:00:00,2025-01-29T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,2.25,2025-01-28T23:00:00,2025-01-29T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,7.75,2025-01-29T03:00:00,2025-01-29T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,2.92,2025-01-29T07:00:00,2025-01-29T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,2.74,2025-01-29T11:00:00,2025-01-29T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,1.67,2025-01-29T19:00:00,2025-01-29T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,1.5,2025-01-29T03:00:00,2025-01-29T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,3.75,2025-01-28T23:00:00,2025-01-29T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,2.94,2025-01-29T07:00:00,2025-01-29T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,1.4,2025-01-29T11:00:00,2025-01-29T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,1.25,2025-01-29T15:00:00,2025-01-29T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,1.7,2025-01-29T23:00:00,2025-01-30T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,2.25,2025-01-30T19:00:00,2025-01-30T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,3.87,2025-01-30T11:00:00,2025-01-30T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,2.75,2025-01-30T07:00:00,2025-01-30T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,3.25,2025-01-29T23:00:00,2025-01-30T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,13,2025-01-30T15:00:00,2025-01-30T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,1.6,2025-01-30T07:00:00,2025-01-30T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,5.69,2025-01-30T15:00:00,2025-01-30T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,4.08,2025-01-30T03:00:00,2025-01-30T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,1.38,2025-01-30T11:00:00,2025-01-30T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,3.69,2025-01-30T03:00:00,2025-01-30T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,2.8,2025-01-30T23:00:00,2025-01-31T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,1.34,2025-01-31T03:00:00,2025-01-31T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,2.73,2025-01-31T11:00:00,2025-01-31T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,4.04,2025-01-31T07:00:00,2025-01-31T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,2.5,2025-01-31T19:00:00,2025-01-31T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,5.36,2025-01-31T15:00:00,2025-01-31T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,1.72,2025-01-30T23:00:00,2025-01-31T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,1.83,2025-01-31T07:00:00,2025-01-31T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,3,2025-01-31T03:00:00,2025-01-31T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,4.25,2025-01-31T11:00:00,2025-01-31T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,13.96,2025-01-31T15:00:00,2025-01-31T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,1.89,2025-01-31T19:00:00,2025-01-31T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,3.42,2025-02-01T07:00:00,2025-02-01T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,3.2,2025-02-01T19:00:00,2025-02-01T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,4.25,2025-02-01T03:00:00,2025-02-01T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,0.75,2025-02-01T15:00:00,2025-02-01T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,3.76,2025-01-31T23:00:00,2025-02-01T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,3,2025-02-01T19:00:00,2025-02-01T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,2.22,2025-02-01T07:00:00,2025-02-01T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,2.11,2025-02-01T03:00:00,2025-02-01T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,2.81,2025-02-01T11:00:00,2025-02-01T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,3.27,2025-02-02T03:00:00,2025-02-02T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,4.5,2025-02-02T03:00:00,2025-02-02T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,3.25,2025-02-02T19:00:00,2025-02-02T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,2.29,2025-02-02T11:00:00,2025-02-02T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,2.31,2025-02-01T23:00:00,2025-02-02T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,1.2,2025-02-02T19:00:00,2025-02-02T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,2,2025-02-02T07:00:00,2025-02-02T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,4,2025-02-01T23:00:00,2025-02-02T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,3.96,2025-02-02T07:00:00,2025-02-02T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,0.85,2025-02-02T15:00:00,2025-02-02T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,2,2025-02-02T11:00:00,2025-02-02T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,3.9,2025-02-03T19:00:00,2025-02-03T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,2.05,2025-02-02T23:00:00,2025-02-03T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,4.5,2025-02-03T03:00:00,2025-02-03T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,7.69,2025-02-03T11:00:00,2025-02-03T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,1.29,2025-02-03T07:00:00,2025-02-03T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,6.5,2025-02-03T19:00:00,2025-02-03T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,1.5,2025-02-03T15:00:00,2025-02-03T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,5.69,2025-02-02T23:00:00,2025-02-03T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,11,2025-02-03T07:00:00,2025-02-03T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,5.69,2025-02-03T03:00:00,2025-02-03T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,4.75,2025-02-03T11:00:00,2025-02-03T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,9.58,2025-02-03T15:00:00,2025-02-03T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,4.33,2025-02-04T19:00:00,2025-02-04T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,3.25,2025-02-04T11:00:00,2025-02-04T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,3,2025-02-03T23:00:00,2025-02-04T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,2.57,2025-02-04T19:00:00,2025-02-04T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,6.4,2025-02-04T07:00:00,2025-02-04T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,4,2025-02-03T23:00:00,2025-02-04T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,9.4,2025-02-04T15:00:00,2025-02-04T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,2.52,2025-02-04T07:00:00,2025-02-04T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,4.25,2025-02-04T03:00:00,2025-02-04T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,1.23,2025-02-04T15:00:00,2025-02-04T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,4.39,2025-02-04T11:00:00,2025-02-04T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,5.69,2025-02-04T03:00:00,2025-02-04T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,1.42,2025-02-05T07:00:00,2025-02-05T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,5.01,2025-02-05T15:00:00,2025-02-05T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,1.96,2025-02-05T03:00:00,2025-02-05T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,6,2025-02-05T11:00:00,2025-02-05T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,2.64,2025-02-05T03:00:00,2025-02-05T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,3,2025-02-05T19:00:00,2025-02-05T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,2,2025-02-05T11:00:00,2025-02-05T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,4.69,2025-02-04T23:00:00,2025-02-05T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,5,2025-02-05T07:00:00,2025-02-05T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,3.63,2025-02-04T23:00:00,2025-02-05T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,1.1,2025-02-05T19:00:00,2025-02-05T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,2.08,2025-02-06T11:00:00,2025-02-06T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,1,2025-02-06T19:00:00,2025-02-06T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,4.69,2025-02-06T03:00:00,2025-02-06T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,3.36,2025-02-06T11:00:00,2025-02-06T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,3.58,2025-02-06T19:00:00,2025-02-06T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,5.37,2025-02-06T15:00:00,2025-02-06T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,8.38,2025-02-06T07:00:00,2025-02-06T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,3,2025-02-06T03:00:00,2025-02-06T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,3.97,2025-02-06T23:00:00,2025-02-07T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,1.82,2025-02-07T15:00:00,2025-02-07T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,2.01,2025-02-07T11:00:00,2025-02-07T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,4.6,2025-02-07T03:00:00,2025-02-07T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,1.89,2025-02-06T23:00:00,2025-02-07T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,2.44,2025-02-07T19:00:00,2025-02-07T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,2.4,2025-02-07T07:00:00,2025-02-07T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,5.69,2025-02-07T03:00:00,2025-02-07T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,3.68,2025-02-07T19:00:00,2025-02-07T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,4.47,2025-02-07T11:00:00,2025-02-07T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,5.92,2025-02-07T07:00:00,2025-02-07T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,5.69,2025-02-07T23:00:00,2025-02-08T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,2.3,2025-02-08T19:00:00,2025-02-08T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,5.69,2025-02-08T07:00:00,2025-02-08T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,1.59,2025-02-08T03:00:00,2025-02-08T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,1.59,2025-02-08T19:00:00,2025-02-08T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,2.17,2025-02-08T07:00:00,2025-02-08T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,3,2025-02-07T23:00:00,2025-02-08T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,1.48,2025-02-08T15:00:00,2025-02-08T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,4.69,2025-02-08T03:00:00,2025-02-08T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,1,2025-02-09T03:00:00,2025-02-09T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,3.44,2025-02-09T07:00:00,2025-02-09T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,2.95,2025-02-09T19:00:00,2025-02-09T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,1.77,2025-02-09T07:00:00,2025-02-09T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,1.52,2025-02-08T23:00:00,2025-02-09T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,1.74,2025-02-09T15:00:00,2025-02-09T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,3.75,2025-02-09T03:00:00,2025-02-09T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,2.08,2025-02-08T23:00:00,2025-02-09T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,2.62,2025-02-09T19:00:00,2025-02-09T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,2.43,2025-02-10T19:00:00,2025-02-10T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,1.3,2025-02-10T07:00:00,2025-02-10T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,3.48,2025-02-10T15:00:00,2025-02-10T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,3.18,2025-02-10T03:00:00,2025-02-10T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,3.25,2025-02-10T11:00:00,2025-02-10T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,3.88,2025-02-10T03:00:00,2025-02-10T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,4.5,2025-02-10T19:00:00,2025-02-10T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,2.58,2025-02-10T11:00:00,2025-02-10T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,4,2025-02-09T23:00:00,2025-02-10T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,4.58,2025-02-10T07:00:00,2025-02-10T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,4.5,2025-02-09T23:00:00,2025-02-10T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,9,2025-02-11T15:00:00,2025-02-11T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,5,2025-02-11T11:00:00,2025-02-11T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,3.58,2025-02-11T07:00:00,2025-02-11T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,3.1,2025-02-10T23:00:00,2025-02-11T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,2.98,2025-02-11T07:00:00,2025-02-11T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,6.76,2025-02-11T15:00:00,2025-02-11T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,3.6,2025-02-11T03:00:00,2025-02-11T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,1.74,2025-02-11T11:00:00,2025-02-11T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,4.2,2025-02-11T03:00:00,2025-02-11T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,2.96,2025-02-11T19:00:00,2025-02-11T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,1.96,2025-02-10T23:00:00,2025-02-11T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCH,18,3.11,2025-02-11T19:00:00,2025-02-11T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,1.93,2025-02-12T11:00:00,2025-02-12T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,5.83,2025-02-12T07:00:00,2025-02-12T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,4.69,2025-02-11T23:00:00,2025-02-12T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,12.69,2025-02-12T15:00:00,2025-02-12T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,2.05,2025-02-12T03:00:00,2025-02-12T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,15,2025-02-13T15:00:00,2025-02-13T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,3.49,2025-02-13T03:00:00,2025-02-13T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,2.98,2025-02-13T11:00:00,2025-02-13T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,6,2025-02-13T19:00:00,2025-02-13T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,3.18,2025-02-12T23:00:00,2025-02-13T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,4.98,2025-02-13T07:00:00,2025-02-13T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,14.6,2025-02-14T15:00:00,2025-02-14T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,3.49,2025-02-14T11:00:00,2025-02-14T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,2.04,2025-02-15T03:00:00,2025-02-15T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,1.95,2025-02-14T23:00:00,2025-02-15T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,5,2025-02-16T07:00:00,2025-02-16T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,2.38,2025-02-16T03:00:00,2025-02-16T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,2.96,2025-02-15T23:00:00,2025-02-16T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,4.41,2025-02-16T19:00:00,2025-02-16T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,3.96,2025-02-16T23:00:00,2025-02-17T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,11.69,2025-02-17T15:00:00,2025-02-17T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,3.6,2025-02-17T03:00:00,2025-02-17T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,7.33,2025-02-17T07:00:00,2025-02-17T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,8.08,2025-02-18T15:00:00,2025-02-18T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,3.05,2025-02-18T03:00:00,2025-02-18T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,6,2025-02-18T11:00:00,2025-02-18T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,5.5,2025-02-19T11:00:00,2025-02-19T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,7.08,2025-02-20T07:00:00,2025-02-20T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,1.79,2025-02-20T11:00:00,2025-02-20T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,6.69,2025-02-19T23:00:00,2025-02-20T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,9.2,2025-02-20T15:00:00,2025-02-20T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,3.16,2025-02-21T03:00:00,2025-02-21T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,5.84,2025-02-21T19:00:00,2025-02-21T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,6.69,2025-02-20T23:00:00,2025-02-21T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,8.69,2025-02-21T07:00:00,2025-02-21T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,9.63,2025-02-21T15:00:00,2025-02-21T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,5.23,2025-02-22T19:00:00,2025-02-22T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,7.87,2025-02-21T23:00:00,2025-02-22T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,8.42,2025-02-22T07:00:00,2025-02-22T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,4.57,2025-02-22T03:00:00,2025-02-22T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,5.88,2025-02-22T11:00:00,2025-02-22T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,5.5,2025-02-23T07:00:00,2025-02-23T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,8.58,2025-02-23T15:00:00,2025-02-23T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,4.5,2025-02-23T03:00:00,2025-02-23T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,6.19,2025-02-23T11:00:00,2025-02-23T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,8.53,2025-02-22T23:00:00,2025-02-23T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,2.98,2025-02-24T03:00:00,2025-02-24T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,3.2,2025-02-24T11:00:00,2025-02-24T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,8.63,2025-02-23T23:00:00,2025-02-24T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,3.83,2025-02-24T07:00:00,2025-02-24T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,6.33,2025-02-25T15:00:00,2025-02-25T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,5.5,2025-02-25T11:00:00,2025-02-25T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,6,2025-02-27T07:00:00,2025-02-27T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,4.69,2025-02-27T03:00:00,2025-02-27T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-05,Response,DCL,18,2.53,2025-02-27T11:00:00,2025-02-27T15:00:00,,
