Date,EFA,Clearing Price
2024-06-25,6,1.06
2024-06-26,1,1.3
2024-06-26,2,1.58
2024-06-26,3,0.5
2024-06-26,4,1.51
2024-06-26,5,2.84
2024-06-26,6,0.75
2024-06-27,1,0.75
2024-06-27,2,4.0
2024-06-27,3,1.5
2024-06-27,4,2.53
2024-06-27,5,3.39
2024-06-27,6,1.7700000000000002
2024-06-28,1,2.61
2024-06-28,2,4.29
2024-06-28,3,0.75
2024-06-28,4,2.94
2024-06-28,5,6.0
2024-06-28,6,1.0
2024-06-29,1,0.75
2024-06-29,2,1.31
2024-06-29,3,1.0
2024-06-29,4,1.61
2024-06-29,5,2.38
2024-06-29,6,0.7
2024-06-30,1,1.6
2024-06-30,2,1.18
2024-06-30,3,0.53
2024-06-30,4,1.54
2024-06-30,5,2.0
2024-06-30,6,0.72
2024-07-01,1,0.96
2024-07-01,2,2.19
2024-07-01,3,1.2
2024-07-01,4,1.55
2024-07-01,5,1.65
2024-07-01,6,1.09
2024-07-02,1,1.32
2024-07-02,2,1.39
2024-07-02,3,0.77
2024-07-02,4,2.0
2024-07-02,5,1.9
2024-07-02,6,0.5
2024-07-03,1,0.68
2024-07-03,2,3.0
2024-07-03,3,0.51
2024-07-03,4,1.33
2024-07-03,5,1.36
2024-07-03,6,1.25
2024-07-04,1,0.55
2024-07-04,2,5.0
2024-07-04,3,0.75
2024-07-04,4,2.0
2024-07-04,5,5.43
2024-07-04,6,1.75
2024-07-05,1,1.15
2024-07-05,2,1.77
2024-07-05,3,1.6
2024-07-05,4,3.0
2024-07-05,5,3.45
2024-07-05,6,1.5
2024-07-06,1,0.55
2024-07-06,2,2.8
2024-07-06,3,2.25
2024-07-06,4,1.43
2024-07-06,5,3.27
2024-07-06,6,1.04
2024-07-07,1,1.39
2024-07-07,2,1.63
2024-07-07,3,1.0
2024-07-07,4,1.66
2024-07-07,5,3.51
2024-07-07,6,0.8
2024-07-08,1,1.01
2024-07-08,2,1.0
2024-07-08,3,0.75
2024-07-08,4,2.0
2024-07-08,5,2.43
2024-07-08,6,0.94
2024-07-09,1,1.16
2024-07-09,2,1.1
2024-07-09,3,1.25
2024-07-09,4,1.69
2024-07-09,5,3.74
2024-07-09,6,1.5
2024-07-10,1,1.01
2024-07-10,2,2.24
2024-07-10,3,0.62
2024-07-10,4,1.2
2024-07-10,5,2.58
2024-07-10,6,1.0
2024-07-11,1,1.06
2024-07-11,2,1.5
2024-07-11,3,0.68
2024-07-11,4,1.37
2024-07-11,5,2.04
2024-07-11,6,0.5
2024-07-12,1,1.09
2024-07-12,2,1.29
2024-07-12,3,0.89
2024-07-12,4,1.32
2024-07-12,5,1.29
2024-07-12,6,0.5
2024-07-13,1,1.04
2024-07-13,2,1.5
2024-07-13,3,1.07
2024-07-13,4,1.47
2024-07-13,5,1.75
2024-07-13,6,1.27
2024-07-14,1,1.25
2024-07-14,2,1.59
2024-07-14,3,1.14
2024-07-14,4,1.55
2024-07-14,5,2.4
2024-07-14,6,0.86
2024-07-15,1,0.9
2024-07-15,2,1.0
2024-07-15,3,0.75
2024-07-15,4,1.68
2024-07-15,5,2.0
2024-07-15,6,0.97
2024-07-16,1,1.2
2024-07-16,2,1.77
2024-07-16,3,1.05
2024-07-16,4,1.5
2024-07-16,5,2.75
2024-07-16,6,0.83
2024-07-17,1,1.09
2024-07-17,2,2.08
2024-07-17,3,1.0
2024-07-17,4,1.5
2024-07-17,5,2.75
2024-07-17,6,1.1
2024-07-18,1,0.84
2024-07-18,2,2.0
2024-07-18,3,1.0
2024-07-18,4,1.5
2024-07-18,5,2.86
2024-07-18,6,1.04
2024-07-19,1,1.09
2024-07-19,2,2.02
2024-07-19,3,1.24
2024-07-19,4,1.33
2024-07-19,5,2.0
2024-07-19,6,0.9
2024-07-20,1,0.9
2024-07-20,2,1.22
2024-07-20,3,1.08
2024-07-20,4,1.5
2024-07-20,5,1.75
2024-07-20,6,0.75
2024-07-21,1,0.82
2024-07-21,2,1.15
2024-07-21,3,1.75
2024-07-21,4,2.06
2024-07-21,5,2.08
2024-07-21,6,1.16
2024-07-22,1,0.96
2024-07-22,2,1.92
2024-07-22,3,1.5
2024-07-22,4,1.9599999999999995
2024-07-22,5,2.25
2024-07-22,6,0.94
2024-07-23,1,1.05
2024-07-23,2,2.0
2024-07-23,3,1.25
2024-07-23,4,1.6
2024-07-23,5,2.0
2024-07-23,6,1.82
2024-07-24,1,1.03
2024-07-24,2,4.0
2024-07-24,3,1.14
2024-07-24,4,1.94
2024-07-24,5,2.32
2024-07-24,6,1.0
2024-07-25,1,1.16
2024-07-25,2,1.5
2024-07-25,3,0.91
2024-07-25,4,1.32
2024-07-25,5,2.0
2024-07-25,6,0.9
2024-07-26,1,0.75
2024-07-26,2,1.89
2024-07-26,3,1.0
2024-07-26,4,1.25
2024-07-26,5,1.67
2024-07-26,6,1.0
2024-07-27,1,1.16
2024-07-27,2,1.38
2024-07-27,3,1.2
2024-07-27,4,1.65
2024-07-27,5,1.8
2024-07-27,6,1.0
2024-07-28,1,1.11
2024-07-28,2,1.38
2024-07-28,3,1.34
2024-07-28,4,1.39
2024-07-28,5,1.96
2024-07-28,6,0.99
2024-07-29,1,1.72
2024-07-29,2,1.82
2024-07-29,3,1.6599999999999997
2024-07-29,4,1.71
2024-07-29,5,3.25
2024-07-29,6,1.07
2024-07-30,1,1.12
2024-07-30,2,2.44
2024-07-30,3,1.09
2024-07-30,4,1.64
2024-07-30,5,2.9
2024-07-30,6,1.03
2024-07-31,1,1.82
2024-07-31,2,2.01
2024-07-31,3,1.05
2024-07-31,4,1.62
2024-07-31,5,2.18
2024-07-31,6,1.0
2024-08-01,1,1.19
2024-08-01,2,1.81
2024-08-01,3,1.01
2024-08-01,4,1.55
2024-08-01,5,2.5
2024-08-01,6,0.97
2024-08-02,1,1.4
2024-08-02,2,2.56
2024-08-02,3,1.76
2024-08-02,4,1.5
2024-08-02,5,3.0
2024-08-02,6,0.65
2024-08-03,1,0.75
2024-08-03,2,2.11
2024-08-03,3,1.65
2024-08-03,4,1.5
2024-08-03,5,2.81
2024-08-03,6,1.0
2024-08-04,1,1.35
2024-08-04,2,2.01
2024-08-04,3,2.0
2024-08-04,4,2.07
2024-08-04,5,2.02
2024-08-04,6,1.56
2024-08-05,1,1.39
2024-08-05,2,1.88
2024-08-05,3,0.81
2024-08-05,4,1.66
2024-08-05,5,3.0
2024-08-05,6,0.9
2024-08-06,1,0.75
2024-08-06,2,3.04
2024-08-06,3,1.03
2024-08-06,4,1.5
2024-08-06,5,2.81
2024-08-06,6,1.4
2024-08-07,1,0.75
2024-08-07,2,2.5
2024-08-07,3,0.81
2024-08-07,4,1.5
2024-08-07,5,3.25
2024-08-07,6,1.35
2024-08-08,1,1.67
2024-08-08,2,2.61
2024-08-08,3,1.25
2024-08-08,4,1.32
2024-08-08,5,1.65
2024-08-08,6,2.08
2024-08-09,1,1.8999999999999997
2024-08-09,2,3.86
2024-08-09,3,1.42
2024-08-09,4,1.5
2024-08-09,5,5.6
2024-08-09,6,2.04
2024-08-10,1,1.0
2024-08-10,2,1.77
2024-08-10,3,1.16
2024-08-10,4,1.5
2024-08-10,5,4.25
2024-08-10,6,0.96
2024-08-11,1,1.0
2024-08-11,2,1.6
2024-08-11,3,1.0
2024-08-11,4,1.58
2024-08-11,5,1.96
2024-08-11,6,1.17
2024-08-12,1,1.05
2024-08-12,2,1.58
2024-08-12,3,0.55
2024-08-12,4,2.89
2024-08-12,5,3.17
2024-08-12,6,1.0
2024-08-13,1,1.2
2024-08-13,2,3.0
2024-08-13,3,1.5
2024-08-13,4,2.06
2024-08-13,5,3.0
2024-08-13,6,1.0
2024-08-14,1,1.24
2024-08-14,2,2.95
2024-08-14,3,1.14
2024-08-14,4,1.82
2024-08-14,5,2.5
2024-08-14,6,1.75
2024-08-15,1,0.95
2024-08-15,2,3.25
2024-08-15,3,1.7900000000000005
2024-08-15,4,2.15
2024-08-15,5,4.59
2024-08-15,6,0.94
2024-08-16,1,1.19
2024-08-16,2,3.0
2024-08-16,3,2.0
2024-08-16,4,1.87
2024-08-16,5,3.28
2024-08-16,6,1.25
2024-08-17,1,1.27
2024-08-17,2,1.8000000000000005
2024-08-17,3,2.23
2024-08-17,4,1.88
2024-08-17,5,3.82
2024-08-17,6,1.75
2024-08-18,1,1.4
2024-08-18,2,2.01
2024-08-18,3,1.53
2024-08-18,4,1.69
2024-08-18,5,4.39
2024-08-18,6,0.5
2024-08-19,1,1.26
2024-08-19,2,2.54
2024-08-19,3,1.5
2024-08-19,4,1.99
2024-08-19,5,2.59
2024-08-19,6,1.39
2024-08-20,1,1.9
2024-08-20,2,4.0
2024-08-20,3,2.0
2024-08-20,4,3.01
2024-08-20,5,5.13
2024-08-20,6,1.97
2024-08-21,1,1.7
2024-08-21,2,5.5
2024-08-21,3,1.75
2024-08-21,4,2.5
2024-08-21,5,5.76
2024-08-21,6,2.0
2024-08-22,1,2.13
2024-08-22,2,4.35
2024-08-22,3,1.51
2024-08-22,4,2.31
2024-08-22,5,5.5
2024-08-22,6,3.0
2024-08-23,1,1.83
2024-08-23,2,3.0
2024-08-23,3,2.02
2024-08-23,4,2.12
2024-08-23,5,7.0
2024-08-23,6,1.1
2024-08-24,1,2.5
2024-08-24,2,3.1
2024-08-24,3,3.0
2024-08-24,4,3.0
2024-08-24,5,2.75
2024-08-24,6,2.07
2024-08-25,1,1.7199999999999998
2024-08-25,2,1.9199999999999997
2024-08-25,3,1.2
2024-08-25,4,1.82
2024-08-25,5,6.0
2024-08-25,6,1.5
2024-08-26,1,1.2
2024-08-26,2,2.0
2024-08-26,3,1.2
2024-08-26,4,2.61
2024-08-26,5,3.75
2024-08-26,6,2.73
2024-08-27,1,1.15
2024-08-27,2,3.35
2024-08-27,3,1.63
2024-08-27,4,2.03
2024-08-27,5,3.7200000000000006
2024-08-27,6,1.18
2024-08-28,1,1.53
2024-08-28,2,2.35
2024-08-28,3,1.5
2024-08-28,4,2.42
2024-08-28,5,3.19
2024-08-28,6,0.75
2024-08-29,1,0.95
2024-08-29,2,3.0
2024-08-29,3,1.5
2024-08-29,4,2.4
2024-08-29,5,1.95
2024-08-29,6,0.87
2024-08-30,1,1.19
2024-08-30,2,3.25
2024-08-30,3,1.61
2024-08-30,4,1.92
2024-08-30,5,1.96
2024-08-30,6,0.88
2024-08-31,1,0.9
2024-08-31,2,1.75
2024-08-31,3,1.6599999999999997
2024-08-31,4,2.53
2024-08-31,5,3.21
2024-08-31,6,1.83
2024-09-01,1,1.5
2024-09-01,2,1.8300000000000003
2024-09-01,3,0.68
2024-09-01,4,2.03
2024-09-01,5,4.0
2024-09-01,6,1.02
2024-09-02,1,1.32
2024-09-02,2,2.5
2024-09-02,3,1.0
2024-09-02,4,2.5
2024-09-02,5,3.25
2024-09-02,6,0.8
2024-09-03,1,0.91
2024-09-03,2,2.73
2024-09-03,3,1.54
2024-09-03,4,2.5
2024-09-03,5,4.0
2024-09-03,6,0.8
2024-09-04,1,1.07
2024-09-04,2,3.43
2024-09-04,3,1.12
2024-09-04,4,2.8
2024-09-04,5,2.59
2024-09-04,6,1.0
2024-09-05,1,1.06
2024-09-05,2,3.05
2024-09-05,3,1.0
2024-09-05,4,1.88
2024-09-05,5,2.5
2024-09-05,6,1.83
2024-09-06,1,0.88
2024-09-06,2,1.79
2024-09-06,3,1.21
2024-09-06,4,1.5
2024-09-06,5,2.0
2024-09-06,6,1.03
2024-09-07,1,0.85
2024-09-07,2,1.36
2024-09-07,3,0.96
2024-09-07,4,2.45
2024-09-07,5,1.19
2024-09-07,6,1.54
2024-09-08,1,0.99
2024-09-08,2,1.33
2024-09-08,3,1.14
2024-09-08,4,1.9
2024-09-08,5,2.0
2024-09-08,6,1.16
2024-09-09,1,1.42
2024-09-09,2,2.52
2024-09-09,3,1.25
2024-09-09,4,1.65
2024-09-09,5,2.62
2024-09-09,6,2.13
2024-09-10,1,2.01
2024-09-10,2,3.79
2024-09-10,3,1.5
2024-09-10,4,2.43
2024-09-10,5,4.56
2024-09-10,6,1.25
2024-09-11,1,1.63
2024-09-11,2,4.0
2024-09-11,3,1.17
2024-09-11,4,2.34
2024-09-11,5,3.4
2024-09-11,6,1.27
2024-09-12,1,1.64
2024-09-12,2,2.51
2024-09-12,3,1.31
2024-09-12,4,2.1
2024-09-12,5,1.75
2024-09-12,6,1.01
2024-09-13,1,1.22
2024-09-13,2,3.5
2024-09-13,3,1.26
2024-09-13,4,1.62
2024-09-13,5,2.21
2024-09-13,6,2.06
2024-09-14,1,0.94
2024-09-14,2,1.67
2024-09-14,3,1.46
2024-09-14,4,2.38
2024-09-14,5,2.0
2024-09-14,6,1.11
2024-09-15,1,1.54
2024-09-15,2,1.23
2024-09-15,3,1.14
2024-09-15,4,1.55
2024-09-15,5,1.75
2024-09-15,6,1.0
2024-09-16,1,1.17
2024-09-16,2,3.0
2024-09-16,3,1.38
2024-09-16,4,1.6
2024-09-16,5,2.42
2024-09-16,6,1.25
2024-09-17,1,1.17
2024-09-17,2,2.64
2024-09-17,3,0.91
2024-09-17,4,2.5
2024-09-17,5,1.49
2024-09-17,6,1.02
2024-09-18,1,1.01
2024-09-18,2,2.5
2024-09-18,3,1.23
2024-09-18,4,2.75
2024-09-18,5,1.5
2024-09-18,6,1.5
2024-09-19,1,1.15
2024-09-19,2,4.26
2024-09-19,3,1.25
2024-09-19,4,3.75
2024-09-19,5,2.0
2024-09-19,6,1.0
2024-09-20,1,1.12
2024-09-20,2,2.5
2024-09-20,3,1.09
2024-09-20,4,3.54
2024-09-20,5,1.25
2024-09-20,6,1.24
2024-09-21,1,0.96
2024-09-21,2,1.2
2024-09-21,3,0.94
2024-09-21,4,2.95
2024-09-21,5,1.25
2024-09-21,6,1.37
2024-09-22,1,0.87
2024-09-22,2,1.11
2024-09-22,3,1.46
2024-09-22,4,2.5
2024-09-22,5,2.05
2024-09-22,6,1.13
2024-09-23,1,1.34
2024-09-23,2,2.5
2024-09-23,3,1.3
2024-09-23,4,2.3
2024-09-23,5,3.15
2024-09-23,6,1.44
2024-09-24,1,1.27
2024-09-24,2,2.43
2024-09-24,3,1.34
2024-09-24,4,3.5
2024-09-24,5,2.0
2024-09-24,6,1.12
2024-09-25,1,1.05
2024-09-25,2,1.39
2024-09-25,3,1.16
2024-09-25,4,5.0
2024-09-25,5,7.0
2024-09-25,6,1.75
2024-09-26,1,1.59
2024-09-26,2,2.5
2024-09-26,3,1.46
2024-09-26,4,2.08
2024-09-26,5,3.0
2024-09-26,6,2.7
2024-09-27,1,1.33
2024-09-27,2,3.5
2024-09-27,3,1.5
2024-09-27,4,2.05
2024-09-27,5,3.25
2024-09-27,6,1.45
2024-09-28,1,0.91
2024-09-28,2,2.0
2024-09-28,3,1.33
2024-09-28,4,2.0
2024-09-28,5,2.0
2024-09-28,6,3.12
2024-09-29,1,1.23
2024-09-29,2,2.13
2024-09-29,3,1.2
2024-09-29,4,2.75
2024-09-29,5,2.82
2024-09-29,6,1.75
2024-09-30,1,1.5
2024-09-30,2,2.08
2024-09-30,3,1.76
2024-09-30,4,1.67
2024-09-30,5,2.55
2024-09-30,6,2.5
2024-10-01,1,1.88
2024-10-01,2,5.0
2024-10-01,3,1.58
2024-10-01,4,2.89
2024-10-01,5,2.0
2024-10-01,6,1.25
2024-10-02,1,1.43
2024-10-02,2,2.93
2024-10-02,3,1.22
2024-10-02,4,3.0
2024-10-02,5,1.67
2024-10-02,6,1.04
2024-10-03,1,1.0
2024-10-03,2,3.01
2024-10-03,3,1.09
2024-10-03,4,3.1
2024-10-03,5,3.75
2024-10-03,6,1.25
2024-10-04,1,1.8200000000000005
2024-10-04,2,3.62
2024-10-04,3,1.2
2024-10-04,4,3.5
2024-10-04,5,4.0
2024-10-04,6,1.47
2024-10-05,1,1.28
2024-10-05,2,2.62
2024-10-05,3,1.44
2024-10-05,4,4.79
2024-10-05,5,3.0
2024-10-05,6,1.7700000000000002
2024-10-06,1,1.1
2024-10-06,2,1.21
2024-10-06,3,1.91
2024-10-06,4,3.48
2024-10-06,5,2.5
2024-10-06,6,1.6
2024-10-07,1,1.08
2024-10-07,2,2.38
2024-10-07,3,1.45
2024-10-07,4,5.3
2024-10-07,5,4.43
2024-10-07,6,1.49
2024-10-08,1,1.64
2024-10-08,2,2.5
2024-10-08,3,1.48
2024-10-08,4,6.14
2024-10-08,5,2.82
2024-10-08,6,2.5
2024-10-09,1,2.57
2024-10-09,2,3.06
2024-10-09,3,2.03
2024-10-09,4,4.05
2024-10-09,5,3.52
2024-10-09,6,1.61
2024-10-10,1,2.0
2024-10-10,2,3.19
2024-10-10,3,1.82
2024-10-10,4,3.75
2024-10-10,5,2.45
2024-10-10,6,1.9599999999999995
2024-10-11,1,1.97
2024-10-11,2,3.25
2024-10-11,3,1.86
2024-10-11,4,5.11
2024-10-11,5,2.0
2024-10-11,6,1.7
2024-10-12,1,2.1
2024-10-12,2,3.5
2024-10-12,3,2.02
2024-10-12,4,3.5599999999999996
2024-10-12,5,3.76
2024-10-12,6,1.75
2024-10-13,1,1.5
2024-10-13,2,1.6
2024-10-13,3,1.43
2024-10-13,4,2.25
2024-10-13,5,2.76
2024-10-13,6,1.33
2024-10-14,1,1.7899999999999998
2024-10-14,2,2.75
2024-10-14,3,1.59
2024-10-14,4,8.75
2024-10-14,5,6.2
2024-10-14,6,1.59
2024-10-15,1,1.76
2024-10-15,2,7.0
2024-10-15,3,0.87
2024-10-15,4,3.51
2024-10-15,5,3.0
2024-10-15,6,2.0
2024-10-16,1,1.49
2024-10-16,2,2.5
2024-10-16,3,1.5
2024-10-16,4,3.25
2024-10-16,5,2.0
2024-10-16,6,1.9
2024-10-17,1,1.53
2024-10-17,2,2.74
2024-10-17,3,2.01
2024-10-17,4,7.0
2024-10-17,5,2.5
2024-10-17,6,1.8000000000000005
2024-10-18,1,2.15
2024-10-18,2,5.3
2024-10-18,3,1.45
2024-10-18,4,5.08
2024-10-18,5,2.67
2024-10-18,6,2.01
2024-10-19,1,1.27
2024-10-19,2,1.75
2024-10-19,3,1.42
2024-10-19,4,3.47
2024-10-19,5,1.78
2024-10-19,6,4.5
2024-10-20,1,3.51
2024-10-20,2,1.85
2024-10-20,3,2.33
2024-10-20,4,7.39
2024-10-20,5,5.44
2024-10-20,6,4.48
2024-10-21,1,1.67
2024-10-21,2,3.4099999999999997
2024-10-21,3,2.18
2024-10-21,4,6.5
2024-10-21,5,3.22
2024-10-21,6,3.4599999999999995
2024-10-22,1,2.08
2024-10-22,2,4.7
2024-10-22,3,1.94
2024-10-22,4,7.15
2024-10-22,5,5.0
2024-10-22,6,1.92
2024-10-23,1,2.54
2024-10-23,2,6.0
2024-10-23,3,1.7
2024-10-23,4,6.5
2024-10-23,5,3.75
2024-10-23,6,2.56
2024-10-24,1,3.2200000000000006
2024-10-24,2,5.5
2024-10-24,3,1.71
2024-10-24,4,3.55
2024-10-24,5,2.5
2024-10-24,6,5.5
2024-10-25,1,2.17
2024-10-25,2,4.0
2024-10-25,3,1.95
2024-10-25,4,15.0
2024-10-25,5,3.92
2024-10-25,6,2.65
2024-10-26,1,1.57
2024-10-26,2,2.25
2024-10-26,3,1.6999999999999995
2024-10-26,4,3.79
2024-10-26,5,2.0
2024-10-26,6,5.0
2024-10-27,2,3.0
2024-10-27,3,3.0
2024-10-27,4,2.19
2024-10-27,5,5.81
2024-10-27,6,2.24
2024-10-28,1,3.0
2024-10-28,2,2.0
2024-10-28,3,2.17
2024-10-28,4,1.57
2024-10-28,5,5.0
2024-10-28,6,2.25
2024-10-29,1,3.45
2024-10-29,2,1.63
2024-10-29,3,2.9
2024-10-29,4,2.75
2024-10-29,5,20.3
2024-10-29,6,5.4
2024-10-30,1,1.66
2024-10-30,2,2.16
2024-10-30,3,2.75
2024-10-30,4,1.25
2024-10-30,5,14.4
2024-10-30,6,3.0
2024-10-31,1,4.03
2024-10-31,2,2.11
2024-10-31,3,3.17
2024-10-31,4,2.04
2024-10-31,5,7.0
2024-10-31,6,2.15
2024-11-01,1,3.37
2024-11-01,2,2.53
2024-11-01,3,2.1
2024-11-01,4,1.43
2024-11-01,5,3.0
2024-11-01,6,1.58
2024-11-02,1,1.31
2024-11-02,2,1.1
2024-11-02,3,1.8999999999999997
2024-11-02,4,1.17
2024-11-02,5,3.1
2024-11-02,6,1.91
2024-11-03,1,1.31
2024-11-03,2,1.28
2024-11-03,3,1.54
2024-11-03,4,1.41
2024-11-03,5,3.55
2024-11-03,6,1.75
2024-11-04,1,2.64
2024-11-04,2,2.29
2024-11-04,3,3.42
2024-11-04,4,2.03
2024-11-04,5,20.08
2024-11-04,6,4.25
2024-11-05,1,3.73
2024-11-05,2,2.52
2024-11-05,3,3.25
2024-11-05,4,2.51
2024-11-05,5,27.6
2024-11-05,6,5.51
2024-11-06,1,2.67
2024-11-06,2,1.46
2024-11-06,3,2.37
2024-11-06,4,2.57
2024-11-06,5,29.0
2024-11-06,6,4.75
2024-11-07,1,2.71
2024-11-07,2,2.01
2024-11-07,3,2.27
2024-11-07,4,1.88
2024-11-07,5,6.43
2024-11-07,6,2.0
2024-11-08,1,2.29
2024-11-08,2,1.6
2024-11-08,3,1.87
2024-11-08,4,1.45
2024-11-08,5,2.56
2024-11-08,6,1.8
2024-11-09,1,1.85
2024-11-09,2,1.67
2024-11-09,3,1.75
2024-11-09,4,1.45
2024-11-09,5,3.98
2024-11-09,6,2.08
2024-11-10,1,1.6
2024-11-10,2,1.58
2024-11-10,3,1.56
2024-11-10,4,1.37
2024-11-10,5,2.72
2024-11-10,6,2.1
2024-11-11,1,3.39
2024-11-11,2,2.23
2024-11-11,3,2.15
2024-11-11,4,1.73
2024-11-11,5,7.78
2024-11-11,6,2.1
2024-11-12,1,1.77
2024-11-12,2,1.04
2024-11-12,3,1.78
2024-11-12,4,1.59
2024-11-12,5,22.26
2024-11-12,6,3.28
2024-11-13,1,2.0
2024-11-13,2,1.45
2024-11-13,3,3.24
2024-11-13,4,2.09
2024-11-13,5,10.33
2024-11-13,6,2.78
2024-11-14,1,1.7900000000000005
2024-11-14,2,1.48
2024-11-14,3,1.63
2024-11-14,4,1.59
2024-11-14,5,5.0
2024-11-14,6,2.25
2024-11-15,1,1.83
2024-11-15,2,1.61
2024-11-15,3,2.8
2024-11-15,4,1.72
2024-11-15,5,2.8
2024-11-15,6,1.68
2024-11-16,1,2.6
2024-11-16,2,1.5
2024-11-16,3,1.96
2024-11-16,4,1.83
2024-11-16,5,4.25
2024-11-16,6,2.37
2024-11-17,1,2.56
2024-11-17,2,3.1399999999999997
2024-11-17,3,2.05
2024-11-17,4,1.49
2024-11-17,5,4.12
2024-11-17,6,1.75
2024-11-18,1,1.79
2024-11-18,2,2.0
2024-11-18,3,1.26
2024-11-18,4,1.27
2024-11-18,5,7.63
2024-11-18,6,2.55
2024-11-19,1,2.02
2024-11-19,2,2.02
2024-11-19,3,2.26
2024-11-19,4,1.67
2024-11-19,5,7.0
2024-11-19,6,2.72
2024-11-20,1,2.0
2024-11-20,2,2.0
2024-11-20,3,2.75
2024-11-20,4,1.97
2024-11-20,5,15.69
2024-11-20,6,2.5
2024-11-21,1,2.01
2024-11-21,2,2.11
2024-11-21,3,1.75
2024-11-21,4,1.32
2024-11-21,5,15.0
2024-11-21,6,2.25
2024-11-22,1,2.59
2024-11-22,2,2.12
2024-11-22,3,1.94
2024-11-22,4,1.39
2024-11-22,5,10.0
2024-11-22,6,2.25
2024-11-23,1,2.04
2024-11-23,2,2.2
2024-11-23,3,2.42
2024-11-23,4,2.09
2024-11-23,5,4.0
2024-11-23,6,5.05
2024-11-24,1,3.5
2024-11-24,2,3.07
2024-11-24,3,2.82
2024-11-24,4,1.94
2024-11-24,5,10.0
2024-11-24,6,4.92
2024-11-25,1,5.0
2024-11-25,2,2.86
2024-11-25,3,3.5500000000000003
2024-11-25,4,1.95
2024-11-25,5,4.86
2024-11-25,6,3.93
2024-11-26,1,2.08
2024-11-26,2,2.06
2024-11-26,3,1.6
2024-11-26,4,1.71
2024-11-26,5,12.89
2024-11-26,6,3.5
2024-11-27,1,2.15
2024-11-27,2,1.65
2024-11-27,3,1.93
2024-11-27,4,1.59
2024-11-27,5,5.53
2024-11-27,6,2.2
2024-11-28,1,2.0
2024-11-28,2,1.6
2024-11-28,3,2.75
2024-11-28,4,1.5
2024-11-28,5,6.5
2024-11-28,6,2.0
2024-11-29,1,1.7899999999999998
2024-11-29,2,1.68
2024-11-29,3,2.2
2024-11-29,4,1.53
2024-11-29,5,4.68
2024-11-29,6,1.51
2024-11-30,1,1.6999999999999995
2024-11-30,2,1.65
2024-11-30,3,2.12
2024-11-30,4,1.51
2024-11-30,5,3.61
2024-11-30,6,2.12
2024-12-01,1,4.23
2024-12-01,2,2.23
2024-12-01,3,2.75
2024-12-01,4,1.8300000000000003
2024-12-01,5,4.96
2024-12-01,6,2.17
2024-12-02,1,3.27
2024-12-02,2,2.27
2024-12-02,3,1.82
2024-12-02,4,1.75
2024-12-02,5,3.98
2024-12-02,6,1.67
2024-12-03,1,1.53
2024-12-03,2,1.49
2024-12-03,3,1.75
2024-12-03,4,1.67
2024-12-03,5,12.0
2024-12-03,6,3.6
2024-12-04,1,2.54
2024-12-04,2,2.5
2024-12-04,3,7.7
2024-12-04,4,4.38
2024-12-04,5,13.5
2024-12-04,6,6.23
2024-12-05,1,5.69
2024-12-05,2,6.93
2024-12-05,3,7.0
2024-12-05,4,5.69
2024-12-05,5,7.5
2024-12-05,6,6.28
2024-12-06,1,2.0
2024-12-06,2,3.05
2024-12-06,3,4.25
2024-12-06,4,2.0
2024-12-06,5,5.25
2024-12-06,6,4.0
2024-12-07,1,3.810000000000001
2024-12-07,2,5.69
2024-12-07,3,5.69
2024-12-07,4,4.35
2024-12-07,5,5.69
2024-12-07,6,4.5
2024-12-08,1,5.38
2024-12-08,2,7.24
2024-12-08,3,5.69
2024-12-08,4,2.75
2024-12-08,5,7.8
2024-12-08,6,3.25
2024-12-09,1,2.5
2024-12-09,2,3.12
2024-12-09,3,3.0
2024-12-09,4,1.63
2024-12-09,5,12.0
2024-12-09,6,3.0
2024-12-10,1,1.79
2024-12-10,2,2.34
2024-12-10,3,5.69
2024-12-10,4,2.92
2024-12-10,5,20.0
2024-12-10,6,3.5
2024-12-11,1,3.06
2024-12-11,2,4.0
2024-12-11,3,7.69
2024-12-11,4,3.18
2024-12-11,5,56.9
2024-12-11,6,12.92
2024-12-12,1,2.25
2024-12-12,2,4.0
2024-12-12,3,6.31
2024-12-12,4,3.69
2024-12-12,5,70.69
2024-12-12,6,14.0
2024-12-13,1,2.0
2024-12-13,2,4.0
2024-12-13,3,8.96
2024-12-13,4,4.0
2024-12-13,5,17.69
2024-12-13,6,4.25
2024-12-14,1,2.4
2024-12-14,2,1.89
2024-12-14,3,3.5800000000000005
2024-12-14,4,1.31
2024-12-14,5,6.99
2024-12-14,6,2.78
2024-12-15,1,3.25
2024-12-15,2,1.69
2024-12-15,3,2.62
2024-12-15,4,2.19
2024-12-15,5,8.51
2024-12-15,6,4.33
2024-12-16,1,4.0
2024-12-16,2,3.89
2024-12-16,3,6.0
2024-12-16,4,2.0
2024-12-16,5,6.6
2024-12-16,6,2.51
2024-12-17,1,4.76
2024-12-17,2,3.11
2024-12-17,3,6.36
2024-12-17,4,2.0
2024-12-17,5,7.5
2024-12-17,6,3.75
2024-12-18,1,4.69
2024-12-18,2,4.69
2024-12-18,3,5.0
2024-12-18,4,3.0
2024-12-18,5,3.33
2024-12-18,6,2.76
2024-12-19,1,2.25
2024-12-19,2,4.69
2024-12-19,3,4.69
2024-12-19,4,1.28
2024-12-19,5,3.6
2024-12-19,6,2.25
2024-12-20,1,2.66
2024-12-20,2,1.9
